Time (ms),Device,Android Version,AP MAC Address,Status,Distance (mm),Std Dev (mm),Attempted Measurements,Successful Measurements,Real Distance (mm)
52853,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4694,564,8,7,3000
53363,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5090,714,8,7,3000
53867,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5085,716,8,7,3000
54381,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4878,679,8,7,3000
54886,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4814,531,8,7,3000
55394,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4973,527,8,7,3000
55903,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5049,546,8,7,3000
56412,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5105,581,8,7,3000
56917,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5149,604,8,7,3000
57428,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5068,685,8,7,3000
57947,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5105,756,8,7,3000
58450,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4592,474,8,7,3000
58952,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4804,700,8,7,3000
59461,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4848,435,8,7,3000
59968,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5149,802,8,7,3000
60484,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4980,555,8,7,3000
60997,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4966,637,8,6,3000
61505,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5131,793,8,7,3000
62016,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4956,734,8,7,3000
62529,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4904,524,8,7,3000
63039,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5002,630,8,7,3000
63535,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5163,673,8,7,3000
64044,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4668,556,8,7,3000
64557,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4834,567,8,7,3000
65065,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4792,604,8,7,3000
65572,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5185,579,8,7,3000
66081,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4987,536,8,7,3000
66593,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5122,643,8,7,3000
67106,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5187,744,8,7,3000
67614,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5405,515,8,7,3000
68126,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5649,361,8,7,3000
68634,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4873,552,8,7,3000
69148,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4621,580,8,7,3000
69652,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4821,625,8,7,3000
70161,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4953,702,8,7,3000
70666,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5214,702,8,7,3000
71180,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4716,454,8,7,3000
71689,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4638,524,8,7,3000
72195,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5151,610,8,7,3000
72704,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5209,745,8,7,3000
73212,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4792,545,8,7,3000
73723,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4826,746,8,7,3000
74237,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4887,617,8,7,3000
74746,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4848,491,8,7,3000
75248,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5217,701,8,7,3000
75759,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4914,635,8,7,3000
76271,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5188,737,8,7,3000
76776,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4675,567,8,7,3000
77281,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4790,550,8,7,3000
77792,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5151,684,8,7,3000
78302,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5100,666,8,7,3000
78814,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4548,468,8,7,3000
79323,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4939,530,8,7,3000
79835,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4914,670,8,7,3000
80347,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4890,633,8,7,3000
80847,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4792,520,8,7,3000
81360,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4653,597,8,7,3000
81865,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5115,716,8,7,3000
82381,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4768,550,8,7,3000
82887,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4724,484,8,7,3000
83392,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4951,462,8,7,3000
83903,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5046,668,8,7,3000
84409,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4878,500,8,7,3000
84915,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5434,455,8,7,3000
85430,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5107,702,8,7,3000
85939,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4880,677,8,7,3000
86447,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4980,590,8,7,3000
86957,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5083,751,8,7,3000
87469,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4841,686,8,7,3000
87984,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5083,505,8,7,3000
88490,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4785,624,8,7,3000
88997,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5151,748,8,7,3000
89507,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4907,636,8,7,3000
90012,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5097,686,8,7,3000
90525,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4951,565,8,7,3000
91029,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5178,688,8,7,3000
91544,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4848,623,8,7,3000
92053,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4921,639,8,7,3000
92558,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4983,608,8,7,3000
93073,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5075,646,8,7,3000
93588,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4958,764,8,7,3000
94095,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4968,692,8,7,3000
94602,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4680,491,8,7,3000
95112,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4792,707,8,7,3000
95617,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4987,790,8,7,3000
96128,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4973,770,8,7,3000
96638,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4990,720,8,7,3000
97143,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4990,599,8,7,3000
97658,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5002,703,8,7,3000
98168,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4997,566,8,7,3000
98676,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4983,698,8,7,3000
99188,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4983,588,8,7,3000
99701,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4877,686,8,7,3000
100194,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4829,504,8,7,3000
100703,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4731,558,8,7,3000
101208,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4848,505,8,7,3000
101716,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4760,522,8,7,3000
102208,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4721,455,8,7,3000
102737,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4921,493,8,7,3000
103245,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4775,742,8,7,3000
103750,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4851,586,8,7,3000
104256,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4687,464,8,7,3000
104765,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4697,620,8,7,3000
105276,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4768,530,8,7,3000
105776,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4777,702,8,7,3000
106284,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4958,574,8,7,3000
106793,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4873,526,8,7,3000
107296,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4988,634,8,7,3000
107805,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4812,738,8,7,3000
108312,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5017,534,8,7,3000
108818,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4856,757,8,7,3000
109326,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5612,809,8,7,3000
109845,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4839,690,8,5,3000
110355,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5773,548,8,6,3000
110846,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4929,669,8,7,3000
111360,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4995,691,8,7,3000
111869,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4653,550,8,7,3000
112378,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4990,669,8,7,3000
112880,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4892,723,8,7,3000
113390,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4734,653,8,7,3000
113896,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4653,527,8,7,3000
114407,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5100,665,8,7,3000
114919,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5061,580,8,7,3000
115423,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4936,777,8,7,3000
115938,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4829,525,8,7,3000
116447,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5010,610,8,7,3000
116952,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5170,760,8,7,3000
117454,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4753,522,8,7,3000
117972,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4895,595,8,7,3000
118483,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4958,495,8,7,3000
118991,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4519,548,8,7,3000
119495,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,4689,609,8,7,3000
0,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7236,608,8,7,4000
455,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6584,688,8,7,4000
968,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6206,515,8,7,4000
1478,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6550,711,8,7,4000
2000,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6623,672,8,7,4000
2490,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,5956,491,8,7,4000
3007,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6328,559,8,7,4000
3512,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6396,701,8,7,4000
4031,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6482,530,8,7,4000
4532,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6196,792,8,7,4000
5044,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6711,655,8,7,4000
5554,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6152,592,8,7,4000
6063,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6198,402,8,7,4000
6566,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6133,485,8,7,4000
7072,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6233,532,8,7,4000
7575,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6196,600,8,7,4000
8086,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6499,687,8,7,4000
8588,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6162,536,8,7,4000
9097,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6184,526,8,7,4000
9610,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6416,501,8,7,4000
10112,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6462,790,8,7,4000
10626,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6748,613,8,7,4000
11136,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6677,736,8,7,4000
11636,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6277,657,8,7,4000
12139,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6367,601,8,7,4000
12647,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6628,862,8,7,4000
13160,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6518,695,8,7,4000
13666,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6277,539,8,7,4000
14175,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6606,491,8,7,4000
14682,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6528,658,8,7,4000
15194,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6474,776,8,3,4000
15691,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6382,660,8,7,4000
16203,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6394,735,8,7,4000
16712,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6225,610,8,7,4000
17216,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6320,716,8,7,4000
17723,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6359,777,8,7,4000
18235,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6337,749,8,7,4000
18736,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6313,609,8,7,4000
19254,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6242,717,8,7,4000
19758,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6242,532,8,7,4000
20268,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6570,721,8,7,4000
20777,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6564,712,8,7,4000
21277,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6657,785,8,7,4000
21788,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6616,664,8,7,4000
22304,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6167,594,8,7,4000
22805,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6445,719,8,7,4000
23325,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6501,659,8,7,4000
23818,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6572,553,8,7,4000
24330,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6682,660,8,7,4000
24830,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6460,524,8,7,4000
25339,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6364,533,8,7,4000
25848,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6198,451,8,7,4000
26356,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6240,489,8,7,4000
26855,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6323,542,8,7,4000
27370,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6167,315,8,7,4000
27875,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6496,745,8,7,4000
28386,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6613,823,8,7,4000
28891,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6401,444,8,7,4000
29407,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6438,543,8,7,4000
29913,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6115,559,8,7,4000
30423,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6635,788,8,7,4000
30914,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6613,909,8,7,4000
31435,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6337,653,8,7,4000
31941,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6679,760,8,7,4000
32456,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6198,706,8,7,4000
32960,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6408,505,8,7,4000
33468,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6387,537,8,7,4000
33986,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6418,478,8,7,4000
34485,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6491,616,8,7,4000
34998,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6306,581,8,7,4000
35507,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6433,727,8,7,4000
36003,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6387,529,8,7,4000
36531,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6215,437,8,7,4000
37045,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6545,568,8,7,4000
37527,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6592,693,8,7,4000
38056,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6636,806,8,6,4000
38557,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6557,730,8,7,4000
39069,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6555,795,8,7,4000
39577,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6240,586,8,7,4000
40079,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6264,516,8,7,4000
40591,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6423,606,8,7,4000
41100,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6364,694,8,7,4000
41609,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6401,660,8,7,4000
42118,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6218,581,8,7,4000
42608,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6467,595,8,7,4000
43135,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6264,492,8,7,4000
43637,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6496,612,8,7,4000
44154,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6176,445,8,7,4000
44658,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6374,701,8,7,4000
45166,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6462,498,8,7,4000
45675,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6357,568,8,7,4000
46180,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6423,529,8,7,4000
46683,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6606,592,8,7,4000
47191,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6381,763,8,7,4000
47703,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6257,466,8,7,4000
48210,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6396,486,8,7,4000
48719,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6362,680,8,7,4000
49231,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6127,584,8,7,4000
49744,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6831,850,8,7,4000
50246,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6284,642,8,7,4000
50752,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6359,738,8,7,4000
51258,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6374,457,8,7,4000
51768,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6374,751,8,7,4000
52279,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6294,504,8,7,4000
52789,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6284,676,8,7,4000
53291,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6342,624,8,7,4000
53802,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6518,663,8,7,4000
54314,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6379,568,8,7,4000
54818,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6233,602,8,7,4000
55328,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6518,671,8,7,4000
55836,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6430,665,8,7,4000
56344,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6255,543,8,7,4000
56846,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6218,634,8,7,4000
57357,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6521,790,8,7,4000
57867,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6731,744,8,7,4000
58378,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6189,520,8,7,4000
58880,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6687,646,8,7,4000
59392,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6599,687,8,7,4000
59899,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6042,559,8,7,4000
60410,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6562,678,8,7,4000
60920,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6257,481,8,7,4000
61429,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6328,580,8,6,4000
61927,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6140,481,8,7,4000
62448,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6169,746,8,7,4000
62957,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6506,660,8,7,4000
63466,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6235,635,8,7,4000
63979,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6296,604,8,7,4000
64491,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6311,741,8,7,4000
65001,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6311,664,8,7,4000
65502,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6343,619,8,7,4000
66013,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6367,710,8,7,4000
66523,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6548,739,8,7,4000
67018,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6457,713,8,7,4000
67546,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6133,503,8,7,4000
68046,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6394,587,8,7,4000
68555,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6228,537,8,7,4000
69067,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6330,443,8,7,4000
69579,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6189,594,8,7,4000
70090,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6623,549,8,7,4000
70598,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6801,497,8,6,4000
71107,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6247,609,8,7,4000
71615,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6570,520,8,7,4000
72123,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6098,736,8,7,4000
72635,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6440,757,8,7,4000
73146,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6028,463,8,7,4000
73662,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6540,790,8,7,4000
74162,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6655,877,8,7,4000
74679,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6709,483,8,7,4000
75182,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6416,678,8,7,4000
75688,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6276,509,8,7,4000
76202,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6506,670,8,7,4000
76715,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6352,541,8,7,4000
77217,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6218,514,8,7,4000
77734,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6621,731,8,7,4000
78246,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6291,475,8,7,4000
78750,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6484,589,8,7,4000
79260,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6181,540,8,7,4000
79774,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6130,622,8,7,4000
